goodreads_book_id,authors,original_publication_year,title,average_rating,ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
13477676,Matthew Quick,2013,"Forgive Me, Leonard Peacock",3.93,27647,4658,627,1848,6689,11947,9966
39963,Richard Peck,1998,"A Long Way from Chicago (A Long Way from Chicago, #1)",3.92,27642,2041,834,1790,6251,9708,9958
5575,James Patterson,1980,Cradle and All,3.87,25426,835,598,1605,7040,9474,8571
514313,Ben Mezrich,2002,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,3.87,16455,1739,158,885,5199,8785,4825
18465566,"Mariko Tamaki, Jillian Tamaki",2014,This One Summer,3.67,29592,3529,1588,2775,8554,10589,8459
13184572,Jennifer Weiner,2012,The Next Best Thing,3.46,24098,2539,787,3151,9341,8263,4157
1883838,Nikki Sixx,2005,The Heroin Diaries: A Year In The Life Of A Shattered Rock Star,4.12,20531,1551,457,1176,3922,6779,10293
4957350,Paul Harding,2008,Tinkers,3.37,21665,4305,1520,3882,7998,7217,4518
15568,Terry Brooks,1991,"The Druid of Shannara (Heritage of Shannara, #2)",4,24815,216,236,1055,6146,10154,9044
22843341,Penelope Ward,2014,Stepbrother Dearest,4.14,34347,4577,798,1895,6585,14093,18883
14376,Alan Lightman,1992,Einstein's Dreams,4.08,21241,2520,359,1254,4438,8278,9993
5695,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1872,Demons,4.26,20615,956,281,798,3684,8291,12691
84144,Sherrilyn Kenyon,2004,Seize the Night (Dark-Hunter #6),4.36,29053,1209,148,594,4920,13034,20573
49455,"Fyodor Dostoyevsky, Christian Redl, Philip Dossick, Emanuela Guercetti, Michelle-Irène Brudny, Richard Pevear, Norman Dietz, Donald Fanger, coderati, Boris de Schlœzer, Larissa Volokhonsky",1864,Notes from Underground,4.15,15297,2285,426,1244,5567,12166,14409
8346300,"Andrew Williamson, Andrew Williamson",2010,Harry Potter: A Pop-Up Book: Based on the Film Phenomenon,4.55,22847,37,508,427,1762,3509,16640
85987,"Isabel Allende, Margaret Sayers Peden",2000,Portrait in Sepia,3.93,21649,1123,177,1041,6207,10819,6959
18301124,Amy Harmon,2013,Making Faces,4.36,25941,6337,607,1256,4663,11327,24277
288644,Vikas Swarup,2005,Q & A,3.98,13986,2541,384,1224,5351,10638,8358
29430013,Tana French,2016,The Trespasser (Dublin Murder Squad #6),3.98,18805,3688,298,1184,5995,13140,8587
789344,Donald J. Sobol,1963,"Encyclopedia Brown, Boy Detective (Encyclopedia Brown, #1)",4.03,30283,582,521,1238,7284,10496,12352
138685,C.J. Sansom,2003,"Dissolution (Matthew Shardlake, #1)",4.08,22863,1973,313,1012,5029,11227,10076
890143,Lisi Harrison,2004,"The Clique (The Clique, #1)",3.6,27783,2359,1725,3465,7748,7084,8435
17910054,Elizabeth Kolbert,2014,The Sixth Extinction: An Unnatural History,4.09,21113,3053,488,837,3914,10137,9381
13325079,Ben Fountain,2012,Billy Lynn's Long Halftime Walk,3.81,20778,3185,667,1788,5615,9612,6642
99315,Daniel H. Pink,2004,A Whole New Mind: Why Right-Brainers Will Rule the Future,3.95,20852,1680,436,1232,4725,8076,7477
77160,Lian Hearn,2002,"Across the Nightingale Floor (Tales of the Otori, #1)",4.06,23597,1649,302,1172,5407,11424,10234
2094,"Stephen Hawking, Leonard Mlodinow",2005,A Briefer History of Time,4.19,19838,888,228,574,3555,8647,9633
117047,Richard Dawkins,1986,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,4.08,21141,736,509,772,3960,9218,8956
59822,Nora Roberts,2002,"Face the Fire (Three Sisters Island, #3)",4.15,27206,691,169,983,5868,10760,12776
17834834,Ronald H. Balson,2010,Once We Were Brothers,4.28,13856,2563,277,764,2888,7402,11838
27401883,"Emily Bleeker, Dan John Miller",2016,When I'm Gone,3.94,33348,1876,1087,1901,7223,11925,12333
16435,Dean Koontz,2004,Life Expectancy,3.98,24584,1578,299,1208,6179,9754,8958
2866413,Cinda Williams Chima,2008,"The Dragon Heir (The Heir Chronicles, #3)",4.14,28845,1067,335,1034,5354,10414,12732
7171876,Ellen Hopkins,2010,"Fallout (Crank, #3)",4.29,25592,1448,187,882,3920,7580,13793
123598,Patricia Cornwell,1999,"Black Notice (Kay Scarpetta, #10)",3.85,27472,559,357,1721,8237,10920,8314
28449257,Emma Donoghue,2016,The Wonder,3.65,26981,4614,641,2569,9823,13277,5782
111218,Alison Weir,2006,Innocent Traitor,3.94,24976,1589,384,1178,6171,10806,8183
4656,John Irving,2001,The Fourth Hand,3.3,23277,968,895,3524,10307,7541,2547
425123,Dennis Lehane,1998,"Gone, Baby, Gone (Kenzie & Gennaro, #4)",4.14,23899,1478,153,585,4333,12355,9724
8957,Darren Shan,2000,"Tunnels of Blood (Cirque Du Freak, #3)",4.14,26287,843,169,1028,5687,9497,12352
217436,Kristin Hannah,1999,On Mystic Lake,3.95,23050,1413,223,997,6147,10205,7478
78131,Iris Johansen,1999,"The Killing Game (Eve Duncan, #2)",4.18,24790,408,126,541,4577,9698,10531
15768409,Michelle Hodkin,2014,"The Retribution of Mara Dyer (Mara Dyer, #3)",4.14,35910,5714,570,1973,6560,11567,17559
3882,Rachael Ray,2005,Rachael Ray 365: No Repeats: A Year of Deliciously Different Dinners,3.68,21573,146,1297,2045,5728,5694,6867
2145681,Augusten Burroughs,2008,A Wolf at the Table,3.7,22175,1876,672,2072,6735,8114,5931
40290,Orson Scott Card,1987,"Seventh Son (Tales of Alvin Maker, #1)",3.86,26621,1283,520,1857,7213,11405,8336
16697,Michael Chabon,1988,The Mysteries of Pittsburgh,3.63,19778,1661,395,1952,7277,8515,4081
146274,James L. Swanson,2006,Manhunt: The 12-Day Chase for Lincoln's Killer,4.12,21927,1993,206,721,3898,9610,8827
6631792,Cecelia Ahern,2009,The Book of Tomorrow,3.66,24885,2541,808,2757,8735,9636,6790
10327303,Ally Carter,2011,"Uncommon Criminals (Heist Society, #2)",4.15,35104,2180,461,1112,6353,13169,15288
18298225,Kasie West,2014,On the Fence,4.04,30934,3716,432,1372,6826,11660,12309
25153134,Mark  Edwards,2015,Follow You Home,3.86,15871,2071,833,1931,6561,10571,8891
846984,Jerry Spinelli,2007,"Love, Stargirl (Stargirl, #2)",3.8,30515,2796,762,2663,8542,10466,9842
481446,Michelle Moran,2007,Nefertiti,4.07,24959,2234,341,1191,5272,10551,10530
11709037,David McRaney,2011,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",3.85,20583,1402,708,1418,5206,7980,6914
72854,Sara Donati,1998,"Into the Wilderness (Wilderness, #1)",4.1,25293,1751,544,1225,4589,9923,11570
1519,"Aeschylus, Robert Fagles, William Bedell Stanford",-458,"The Oresteia  (Ορέστεια, #1-3)",3.99,24588,705,323,1471,6415,9813,10140
17167084,Louise Penny,2013,"How the Light Gets In (Chief Inspector Armand Gamache, #9)",4.41,24325,3475,223,540,2549,9225,15938
347656,John Piper,2003,Don't Waste Your Life,4.11,20095,597,505,987,3510,6524,9196
54984,Ildefonso Falcones,2006,La catedral del mar,4.05,18906,1387,568,1350,4363,9007,10025
111222,Alison Weir,1996,The Life of Elizabeth I,4.05,23628,586,476,876,4646,9500,9138
747061,The Church of Jesus Christ of Latter-day Saints,1950,"Book of Mormon, Doctrine and Covenants, Pearl of Great Price",4.36,21692,677,2606,672,838,750,18310
8163722,"Jon Stewart, Rory Albanese, Kevin Bleyer, Rich Bloomquist, Steve Bodow, Tim Carvell, Wyatt Cenac, Hallie Haglund, J.R. Havlan, David Javerbaum, Elliott Kalan, Josh Lieb, Sam Means, Jo Miller, John Oliver, Daniel Radosh, Jason Ross",2010,Earth (The Book): A Visitor's Guide to the Human Race,3.91,23240,1092,482,1381,5610,8845,7721
6315602,Rachel Vincent,2009,"My Soul to Take (Soul Screamers, #1)",3.88,35680,2547,1161,2509,8707,12385,12868
15019,Neale Donald Walsch,1996,"Conversations With God: An Uncommon Dialogue, Book 2",4.1,19444,226,532,999,3624,5679,9239
9413044,Brodi Ashton,2012,"Everneath (Everneath, #1)",3.76,36153,4343,1515,3361,9397,12189,11566
3400816,Janet Evanovich,2009,"Plum Spooky (Stephanie Plum, #14.5)",3.77,32890,2097,566,3027,10847,11786,10338
1426,Paulo Coelho,1997,Warrior of the Light,3.69,19063,1101,1164,2488,5804,6405,7124
2548866,G. Norman Lippert,2007,"James Potter and the Hall of Elders' Crossing (James Potter, #1)",3.78,21310,2457,1270,1507,4756,7122,6768
2936415,Jon Krakauer,2008,Where Men Win Glory: The Odyssey of Pat Tillman,4.03,21302,2574,284,945,4488,9729,7998
824062,"Brother Andrew, Elizabeth Sherrill, John Sherrill",1964,God's Smuggler,4.32,22970,603,305,537,3086,6974,12687
9923372,J. Courtney Sullivan,2011,Maine,3.34,23979,3821,950,3838,10342,8746,3031
18660447,Kasie West,2015,The Fill-In Boyfriend,3.92,31656,4302,735,1916,7599,12148,10968
161426,Meg Rosoff,2004,How I Live Now,3.58,28896,4131,1558,3696,9438,11055,7547
47613,Garth Nix,2003,"Mister Monday (The Keys to the Kingdom, #1)",3.77,28430,1314,652,2230,8604,11221,8015
9166559,Heather Gudenkauf,2011,These Things Hidden,3.85,27030,3006,453,1710,7323,11617,7859
852460,"Dawn J. Ranck, Phyllis Pellman Good",2000,Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker,3.85,22697,114,556,1792,5994,6596,7919
6006518,"Lili St. Crow, Lilith Saintcrow",2009,"Strange Angels (Strange Angels, #1)",3.78,35169,2089,1737,3266,8397,10468,12287
103342,"Malika Oufkir, Michèle Fitoussi",1999,Stolen Lives: Twenty Years in a Desert Jail,4.08,16134,2655,299,989,4496,8315,9338
6013511,Nora Roberts,2009,Black Hills,4.08,26676,1316,243,1079,5930,10495,11175
91714,"Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell",2006,Civil War: A Marvel Comics Event,4.05,23851,1502,348,1229,5151,9940,9970
609870,"Kim Carpenter, John R. Perry, Krickitt Carpenter",2000,The Vow: The Kim & Krickitt Carpenter Story,3.77,16705,1817,824,2338,5858,6358,7665
7171856,Robert A. Heinlein,1951,The Puppet Masters,3.86,24641,511,255,1323,7274,10149,7133
23212667,Megan Miranda,2016,All the Missing Girls,3.79,36522,4825,632,2705,11673,17470,9974
921651,Mercer Mayer,1983,Just Go to Bed,4.22,24452,145,339,834,4400,6354,12544
28449270,Maria Semple,2016,Today Will Be Different,3.19,26774,4530,1403,5436,12811,8664,2772
228063,"CLAMP, William Flanagan",2003,"xxxHolic, Vol. 1 (xxxHOLiC, #1)",4.17,23323,278,547,1145,3778,6307,11688
279692,"Harry Allard, James  Marshall",1982,"Miss Nelson Is Back (Miss Nelson, #2)",4.33,26289,171,154,630,4216,6757,14613
77505,Kim Stanley Robinson,1994,"Green Mars (Mars Trilogy, #2)",3.91,24627,654,458,1520,6205,9825,8330
28691,Tad Williams,1993,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)",4.16,25997,237,255,893,4543,9491,11284
45685,"Oscar Wilde, Inga Moore",1887,The Canterville Ghost,3.89,22152,1528,258,1486,7785,11574,8238
18630542,"Bryan Lee O'Malley, Nathan Fairbairn",2014,Seconds,4.07,20595,2852,635,970,4517,11167,10383
16134551,Tijan,2012,"Fallen Crest High (Fallen Crest High, #1)",4.13,37150,2472,1351,1985,5365,10834,18272
327246,Jenő Barcsay,1953,Anatomy for the Artist,3.97,21640,24,893,1421,4389,5692,9293
6572,John Saul,1977,Suffer the Children,3.9,24533,268,522,1465,6398,8075,8338
24137,Karen Cushman,1994,"Catherine, Called Birdy",3.7,31185,1330,1043,2747,9642,11289,8313
613283,Jean Sasson,1992,Princess: A True Story of Life Behind the Veil in Saudi Arabia,4,20019,2219,348,1100,5071,9329,8249
15547,Terry Brooks,1986,"Magic Kingdom For Sale/Sold (Magic Kingdom of Landover, #1)",3.86,26995,933,427,1927,7816,10696,8927
68984,"Joseph Murphy, Ian McMahan",1962,The Power of Your Subconscious Mind,4.12,16951,1054,555,1055,3761,6667,10321
31341,Anne Rice,2001,"Blood And Gold (The Vampire Chronicles, #8)",3.88,25780,565,460,2010,7361,9469,9335
10816908,Rae Carson,2012,"The Crown of Embers (Fire and Thorns, #2)",4.2,32885,2864,529,1014,5117,12931,15681
153785,Tamora Pierce,2000,"Page (Protector of the Small, #2)",4.22,33405,591,145,914,6179,12607,16485
18170039,Kiera Cass,2014,"The Guard (The Selection, #2.5)",3.75,32401,2017,751,3205,10414,9995,10472
816870,"Esther Forbes, Lynd Ward",1943,Johnny Tremain,3.62,30157,1862,1656,3059,9461,10831,7899
172732,"Ernesto Che Guevara, Aleida Guevara March",1993,The Motorcycle Diaries: Notes on a Latin American Journey,3.79,18964,1265,345,1450,6536,9085,5607
16090636,Kristen Proby,2012,"Fight with Me (With Me in Seattle, #2)",4.25,39673,1741,381,1177,5530,13867,18954
125956,Ted Dekker,2003,"Black: The Birth of Evil (The Circle, #1)",4.21,23496,1530,369,911,3735,8060,11943
6437061,N.K. Jemisin,2010,"The Hundred Thousand Kingdoms (Inheritance Trilogy, #1)",3.8,28989,3710,899,2358,7824,12568,8856
857445,Peggy Rathmann,1995,Officer Buckle & Gloria,4.16,24578,1373,430,1111,4583,7171,12036
63033,"Roberto Bolaño, Natasha Wimmer",1998,The Savage Detectives,4.09,17946,2575,701,1425,3420,7440,10564
11300302,Gena Showalter,2012,"Alice in Zombieland (White Rabbit Chronicles, #1)",4.05,30537,4689,1274,1937,5427,9766,14936
6801582,Aprilynne Pike,2009,"Spells (Wings, #2)",3.99,34331,1924,612,2047,8138,11888,13538
59151,"Stefan Zweig, Joel Rotenberg, Hans Hausmann, Dirk Muller, Peter Gay, Willy Trenk-Trebitsch, Mario Adorf, Gert Westphal",1941,Chess Story,4.28,16716,1907,203,613,3867,12037,14341
594361,"Justine Korman Fontes, Don Williams, Walt Disney Company",1994,The Lion King: A little Golden Book,4.46,23098,80,205,545,2803,4333,15216
11198312,Gordon Korman,2011,"The Medusa Plot (39 Clues: Cahills vs. Vespers, #1)",4.07,24489,566,741,1162,4878,7010,11299
266904,Jeanne Birdsall,2005,"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy (The Penderwicks #1)",4.12,32251,3757,471,1305,5976,11967,14179
7164343,Nelson DeMille,2010,"The Lion (John Corey, #5)",4.22,21564,1051,155,516,3557,9220,10180
112754,Karen Marie Moning,2001,"Kiss of the Highlander (Highlander, #4)",4.31,32793,1423,237,746,4640,11623,17594
12722468,Sally Bedell Smith,2012,Elizabeth the Queen: The Life of a Modern Monarch,3.85,20063,933,816,1334,4928,6679,6948
19101283,"Jo Nesbø, Charlotte Barslund",2014,The Son,4.07,19393,2270,355,834,4359,11025,8903
6839093,"John Layman, Rob Guillory",2009,"Chew, Vol. 1: Taster's Choice",4,27570,1690,880,1378,4938,10351,10352
785453,Linda Sue Park,2001,A Single Shard,3.87,27345,2059,896,1874,6499,10138,9125
29187,"Margaret Weis, Tracy Hickman",1986,"Time of the Twins (Dragonlance: Legends, #1)",4.13,24671,313,142,937,5249,9846,11090
7743117,Christopher Moore,2012,Sacré Bleu: A Comedy d'Art,3.77,22559,3234,813,2031,6411,9581,6885
331256,"Arkady Strugatsky, Boris Strugatsky, Antonina W. Bouis, Antonina W. Bouis, Theodore Sturgeon",1972,Roadside Picnic,4.21,17689,1518,206,817,3809,8997,11404
2068676,Meg Cabot,2008,"Queen of Babble Gets Hitched (Queen of Babble, #3)",3.82,28734,841,863,2003,7762,9959,8942
182381,Elizabeth Gaskell,1853,Cranford,3.85,25805,1710,673,1884,7339,10450,8688
11761,Don DeLillo,1997,Underworld,3.92,19152,1583,827,1665,4209,7422,8180
50140,"Jack Kerouac, Aram Saroyan",1962,Big Sur,3.86,21875,865,320,1370,6128,8830,6570
200572,P.G. Wodehouse,1919,"My Man Jeeves (Jeeves, #1)",4.13,23020,1423,277,798,4861,9935,10816
6368610,Melissa Marr,2010,"Radiant Shadows (Wicked Lovely, #4)",3.97,33385,1338,732,2155,7625,10832,13096
13448656,Kristen Ashley,2012,"Motorcycle Man (Dream Man, #4)",4.43,41818,3213,572,994,4130,12411,27402
20980987,Amanda Palmer,2014,"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help",3.97,20075,2349,1080,1341,3823,6721,9149
14288998,Veronica Rossi,2014,"Into the Still Blue (Under the Never Sky, #3)",4.17,33983,3532,472,1199,5929,13613,16005
296302,Ann Brashares,2007,The Last Summer (of You and Me),3.58,26094,2427,955,3097,8773,8826,6198
95406,"Garth Ennis, Steve Dillon",1997,"Preacher, Volume 2: Until the End of the World",4.28,24086,423,419,768,3034,7707,12675
36,"Chris   Smith, Christopher Lee, Richard Taylor",,The Lord of the Rings: Weapons and Warfare,4.53,18788,49,297,282,1556,3743,13033
215543,D.J. MacHale,2003,"The Lost City of Faar (Pendragon, #2)",4.16,25401,605,229,862,4722,9063,11380
31374,Elizabeth  George,1988,"A Great Deliverance (Inspector Lynley, #1)",4.06,28027,1248,401,953,5705,12582,10561
7194,"Arturo Pérez-Reverte, Sonia Soto",1993,The Club Dumas,3.82,24090,1541,536,1969,7087,10703,7498
248482,Shannon Hale,2004,"Enna Burning (The Books of Bayern, #2)",3.97,31710,3375,279,1481,7973,13440,10653
93724,Meg Cabot,2005,"Twilight (The Mediator, #6)",4.26,32489,979,245,982,5446,10693,16920
21456940,أحمد مراد,2014,1919,3.65,17330,2421,838,1712,4619,5645,4520
105999,"Beverly Cleary, Paul O. Zelinsky",1983,"Dear Mr. Henshaw (Leigh Botts, #1)",3.7,28979,1248,917,2594,8946,9385,7959
16055,Ann Patchett,1997,The Magician's Assistant,3.64,21507,2720,442,2124,8525,10525,4604
3378,Douglas Coupland,1991,Generation X: Tales for an Accelerated Culture,3.73,20030,942,480,1778,6596,8655,5395
23168277,Viet Thanh Nguyen,2015,The Sympathizer,4,20972,3889,523,1396,5361,11374,9770
16305,Agatha Christie,1941,"Evil Under the Sun (Hercule Poirot, #23)",3.94,28776,954,145,1074,8515,13068,9292
17375956,Joanna Wylde,2013,"Reaper's Property (Reapers MC, #1)",4.13,38499,3336,984,1922,7370,16238,20149
164542,"Mary O'Hara, Dave Blossom",1941,"My Friend Flicka (Flicka, #1)",4.15,25180,290,264,901,5094,8083,11426
12326644,"Philippa Gregory, Mirjana Valent",2012,"The Kingmaker's Daughter (The Plantagenet and Tudor Novels, #4)",3.95,24258,2427,207,1090,6870,12606,8167
292275,"Henrik Ibsen, William Archer",1890,Hedda Gabler,3.79,24567,456,571,2029,6986,9271,7260
1298205,Walt Disney Company,1940,Dumbo: A Little Golden Book,4.29,23338,61,317,886,4030,4934,13583
22698568,Erika Johansen,2015,"The Invasion of the Tearling (The Queen of the Tearling, #2)",4.15,24341,3535,238,825,4612,12431,11238
13256064,"Jo Nesbø, Don Bartlett",2011,"Phantom (Harry Hole, #9)",4.11,19526,1993,255,761,4102,11404,9160
8724779,"P.C. Cast, Kristin Cast",,Marked / Betrayed / Chosen / Untamed / Hunted (House of Night #1-5),4.43,20578,77,471,648,2118,3645,13696
588369,Cecelia Ahern,2006,A Place Called Here,3.66,22074,1616,914,2696,7650,8413,6765
99664,W. Somerset Maugham,1925,The Painted Veil,3.9,24113,2710,263,1424,6600,11756,7587
31337,Anne Rice,2002,"Blackwood Farm (The Vampire Chronicles, #9)",3.85,24567,625,699,2076,6697,8841,8846
832543,Caroline Myss,1996,Anatomy of the Spirit: The Seven Stages of Power and Healing,4.12,20720,477,349,843,3861,7097,9245
7036,Alexander McCall Smith,2002,"The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency, #4)",3.99,26837,1265,88,638,7220,13885,8547
16158535,Beatriz Williams,2013,A Hundred Summers,3.9,22006,2502,430,1257,5662,10332,6999
25558608,Sabaa Tahir,2016,"A Torch Against the Night (An Ember in the Ashes, #2)",4.34,30535,5543,164,690,3782,12809,17649
556136,Gary D. Schmidt,2007,The Wednesday Wars,4.06,26847,4870,615,1354,4959,10715,11169
227454,R.A. Salvatore,1992,"The Legacy (Forgotten Realms: Legacy of the Drow, #1; Legend of Drizzt, #7)",4.18,20882,212,144,683,4005,8220,9982
803171,Judy Schachner,2003,Skippyjon Jones,4.25,26421,1103,682,1243,3862,6362,15271
9410421,Nora Roberts,2011,Chasing Fire,4.09,26687,1707,335,1163,5598,10444,11593
95887,Brian Tracy,2001,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,3.84,18288,1906,676,1714,5701,8138,7458
4600,Sandra Boynton,1982,"Moo, Baa, La La La!",4.19,26065,500,415,1169,4888,7393,13560
342504,Wallace D. Wattles,1910,The Science of Getting Rich,4.18,19433,544,474,871,3411,5671,10319
2277444,James Rollins,2008,"The Last Oracle (Sigma Force, #5)",4.15,23103,746,167,635,4231,9998,9784
2501458,"أحلام مستغانمي, Ahlam Mosteghanemi",1993,ذاكرة الجسد,3.87,17717,1794,913,1596,4318,6087,7518
101911,A. Manette Ansay,1994,Vinegar Hill,3.36,23966,901,1051,3431,9384,7412,3524
234501,David Brin,1983,"Startide Rising (The Uplift Saga, #2)",4.04,24179,485,299,1096,5044,9535,9168
16282066,Shelly Crane,2011,"Significance (Significance, #1)",4.13,18579,2685,1091,1873,5811,11401,17649
880,Robert   Harris,2003,Pompeii,3.79,22734,1800,344,1682,7409,11015,6229
25066991,David Baldacci,2015,"The Guilty (Will Robie, #4)",4.12,12597,1824,336,786,3995,10104,9672
243685,Bertrand Russell,1945,A History of Western Philosophy,4.05,20895,686,523,1061,4006,7991,8912
13235,Lewis Carroll,1884,The Complete Stories and Poems,4.34,23390,30,236,586,3104,6495,12996
39542,Nigella Lawson,1998,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,4,22647,276,802,1213,4565,7148,9436
